Date,Close,High,Low,Open,Volume,DateRef,RSI,MACD,MACD_signal,SMA_20,SMA_50,Bollinger_sup,Bollinger_inf,Stoch_K,Stoch_D,ADX,Plus_DI,Minus_DI
,ESE.PA,ESE.PA,ESE.PA,ESE.PA,ESE.PA,,,,,,,,,,,,,
2018-02-16 01:00:00+01:00,9.939169883728027,9.939169883728027,9.864999771118164,9.864999771118164,56868,2018-02-16 01:00:00+01:00,38.72327990225178,-0.12590143123548359,-0.10682441273243344,10.019999551773072,10.127016620635986,10.630764807851554,9.40923429569459,56.32511412309351,41.08448638489082,76.6501198261061,235.30122255271434,823.1238157350017
2018-02-19 01:00:00+01:00,9.920829772949219,9.974169731140137,9.920829772949219,9.957500457763672,2196,2018-02-19 01:00:00+01:00,41.38058224014683,-0.11116140227521676,-0.10769181064099012,9.99870753288269,10.12504981994629,10.590931957640363,9.406483108125018,59.31058365966062,50.379115712244904,73.73558347477251,248.23582547425394,816.7648400049748
2018-02-20 01:00:00+01:00,9.979169845581055,9.979169845581055,9.916669845581055,9.947500228881836,12216,2018-02-20 01:00:00+01:00,43.72238010337147,-0.09369224100209728,-0.10489189671321156,9.976999521255493,10.123766613006591,10.536136358834282,9.417862683676704,65.82903114094675,60.48824297456696,70.37840509290565,248.69272600068987,809.5629948662051
2018-02-21 01:00:00+01:00,10.023329734802246,10.023329734802246,9.903329849243164,9.9399995803833,5952,2018-02-21 01:00:00+01:00,45.73258267527896,-0.07541513213511841,-0.09899654379759293,9.962915992736816,10.122083206176757,10.501062240483432,9.4247697449902,84.63235378453155,69.92398952837964,66.66400831930282,271.8875895497012,773.8026419683355
2018-02-22 01:00:00+01:00,9.975000381469727,9.975000381469727,9.892499923706055,9.892499923706055,10188,2018-02-22 01:00:00+01:00,46.69123578593351,-0.0640913612700178,-0.09201550729207791,9.949999523162841,10.119499816894532,10.473005468590463,9.42699357773522,92.36900197863555,80.94346230137127,62.84995313089995,268.34015213245675,736.7398887661172
2018-02-23 01:00:00+01:00,9.98917007446289,9.990830421447754,9.967499732971191,9.985830307006836,11172,2018-02-23 01:00:00+01:00,50.28365916580698,-0.05335872925636842,-0.08428415168493603,9.932166528701782,10.11466661453247,10.421588221947356,9.442744835456207,94.60633585004533,90.53589720440414,58.78055255713088,287.35529261272785,721.4113633940945
2018-02-26 01:00:00+01:00,10.119999885559082,10.135000228881836,10.07332992553711,10.07332992553711,5628,2018-02-26 01:00:00+01:00,67.3868533214025,-0.03390532916670175,-0.07420838718128916,9.916625022888184,10.113100013732911,10.356617825005822,9.476632220770545,97.60950907471633,94.86161563446574,52.20755269453078,446.8668128429185,524.3505529697793
2018-02-27 01:00:00+01:00,10.214170455932617,10.22249984741211,10.170829772949219,10.17667007446289,20616,2018-02-27 01:00:00+01:00,60.27596364272582,-0.010765493520596081,-0.061519808449150545,9.913708543777465,10.114133415222168,10.344445013297657,9.482972074257274,98.83505039133983,97.01696510536715,51.563602783095355,221.71976573040598,699.3131362688581
2018-02-28 01:00:00+01:00,10.1225004196167,10.164999961853027,10.1225004196167,10.154999732971191,11208,2018-02-28 01:00:00+01:00,65.26452516525544,0.00017398157887882348,-0.04918105044354468,9.907917070388795,10.112283420562743,10.323110179990186,9.492723960787403,86.01406902733243,94.15287616446285,51.02543277666272,239.72749775470413,781.4614640927317
2018-03-01 01:00:00+01:00,10.0216703414917,10.091670036315918,10.015000343322754,10.058329582214355,44136,2018-03-01 01:00:00+01:00,72.76864358287821,0.0006993876715863934,-0.03920496282051846,9.899000597000121,10.10761682510376,10.294998383309865,9.503002810690377,65.22429122519618,83.35780354795615,49.952571800967576,261.21381801761123,753.6473244524723
2018-03-02 01:00:00+01:00,9.76082992553711,9.849169731140137,9.704999923706055,9.849169731140137,43188,2018-03-02 01:00:00+01:00,53.13366416721588,-0.019704722077475978,-0.035304914671909965,9.88158359527588,10.098366832733154,10.269213534491868,9.49395365605989,20.05707189473406,57.098477382420874,49.22340860943233,242.74127218970386,823.5565152543348
2018-03-05 01:00:00+01:00,9.898329734802246,9.898329734802246,9.800000190734863,9.802499771118164,32556,2018-03-05 01:00:00+01:00,59.79353696978635,-0.024497646958550945,-0.03314346112923816,9.877583599090576,10.093400020599365,10.262652626255214,9.492514571925938,41.67819089614467,42.31985133869163,48.745311822862334,229.40247350023512,830.2823053520743
2018-03-06 01:00:00+01:00,9.870829582214355,9.968330383300781,9.870829582214355,9.968330383300781,192,2018-03-06 01:00:00+01:00,55.90570170722491,-0.030167356436964,-0.03254824019078333,9.893291568756103,10.087183208465577,10.24764691617871,9.538936221333497,32.04438317994685,31.259881990275186,49.76163910176691,163.70590671495003,905.3234382408485
2018-03-07 01:00:00+01:00,9.887499809265137,9.894169807434082,9.791669845581055,9.830829620361328,35244,2018-03-07 01:00:00+01:00,54.938184877880694,-0.03293583029278757,-0.032625758211184186,9.890625047683717,10.081383209228516,10.244276093825919,9.536974001541514,35.265683568050896,36.32941921471413,50.81776251234737,162.72168518582225,920.2150056761499
2018-03-08 01:00:00+01:00,9.990830421447754,9.990830421447754,9.904170036315918,9.908329963684082,46932,2018-03-08 01:00:00+01:00,52.252611898714385,-0.026486627580727173,-0.03139793208509278,9.90279154777527,10.078283214569092,10.25243016718268,9.553152928367858,55.23295456639601,40.84767377146458,51.7943933662889,169.693646743969,932.5821937588529
2018-03-09 01:00:00+01:00,10.145000457763672,10.145000457763672,10.031669616699219,10.031669616699219,64944,2018-03-09 01:00:00+01:00,58.739524542500426,-0.008833527087892534,-0.026885051085652735,9.93404154777527,10.07924982070923,10.249695894822242,9.618387200728296,85.02427032386231,58.50763615276973,51.45820038109888,286.8796637515613,831.0424702608075
2018-03-12 01:00:00+01:00,10.206669807434082,10.257499694824219,10.205829620361328,10.231670379638672,17076,2018-03-12 01:00:00+01:00,58.84635552447117,0.010017408908268521,-0.019504559086868486,9.960083532333375,10.082449817657471,10.275455483623324,9.644711581043426,90.80001657063752,77.01908048696528,51.60338820923395,274.65401387604425,946.9027447822807
2018-03-13 01:00:00+01:00,10.115830421447754,10.219169616699219,10.099169731140137,10.219169616699219,59568,2018-03-13 01:00:00+01:00,53.47089421491389,0.017426055505687543,-0.012118436168357281,9.983625030517578,10.084016418457031,10.268813122924355,9.6984369381108,74.35849193389697,83.39425960946559,52.63019875455122,239.24175027599682,1032.4343930555322
2018-03-14 01:00:00+01:00,10.0408296585083,10.140000343322754,10.039170265197754,10.098329544067383,38220,2018-03-14 01:00:00+01:00,52.42163463056452,0.01704899633179302,-0.006284949668327221,9.999458026885986,10.082399616241455,10.257902694627424,9.741013359144548,60.78368758824727,75.31406536426057,53.837492873081466,243.42467123912007,1090.6044976044643
2018-03-15 01:00:00+01:00,10.088330268859863,10.104999542236328,10.050000190734863,10.0600004196167,18468,2018-03-15 01:00:00+01:00,53.56045378433259,0.020348511521808277,-0.0009582574303001216,10.015499544143676,10.081182823181152,10.25223920932931,9.778759878958041,69.38108668859975,68.17442207024799,55.19364227059258,237.765519382976,1014.1090975421863
2018-03-16 01:00:00+01:00,10.133330345153809,10.133330345153809,10.061670303344727,10.061670303344727,34116,2018-03-16 01:00:00+01:00,50.51008417958115,0.02629145957707202,0.004491685971174306,10.025207567214967,10.079416027069092,10.264676231008904,9.785738903421029,77.52590025166656,69.23022484283786,59.97474545467093,151.85797770132012,1058.8143269301622
2018-03-19 01:00:00+01:00,9.925829887390137,10.100000381469727,9.925829887390137,10.100000381469727,5124,2018-03-19 01:00:00+01:00,39.84732045176599,0.014095254618402109,0.006412399700619867,10.025457572937011,10.071766033172608,10.26447743281032,9.786437713063702,39.969240754102096,62.292075898122796,61.66784800630016,142.9376134738208,1026.6469476309148
2018-03-20 01:00:00+01:00,10.015830039978027,10.015830039978027,9.929169654846191,9.9399995803833,236616,2018-03-20 01:00:00+01:00,46.239636913767015,0.011558693052455382,0.007441658370986971,10.02729058265686,10.064049224853516,10.26537627307337,9.78920489224035,56.25886788023572,57.918002962001445,63.22134384200923,143.0712706533232,992.3374168259834
2018-03-21 01:00:00+01:00,10.049169540405273,10.049169540405273,9.97249984741211,10.006669998168945,8376,2018-03-21 01:00:00+01:00,51.01783927917141,0.012099196782134669,0.00837316605321651,10.028582572937012,10.058566017150879,10.26685813062468,9.790307015249343,62.29316909990368,52.840425911413824,65.01474809201615,145.58462645333356,958.5803466047041
2018-03-22 01:00:00+01:00,9.828330039978027,9.859169960021973,9.802499771118164,9.851670265197754,49812,2018-03-22 01:00:00+01:00,52.57464877264126,-0.0052320404641026386,0.0056521247497526815,10.021249055862427,10.049182624816895,10.274994395615074,9.767503716109779,7.869868033689693,42.14063500460969,66.17134124705721,151.63270700245806,882.0823034879569
2018-03-23 01:00:00+01:00,9.630829811096191,9.699999809265137,9.61417007446289,9.680000305175781,21012,2018-03-23 01:00:00+01:00,40.243361169625146,-0.03450602476481457,-0.0023795051531607693,10.003332042694092,10.035399227142333,10.311403993035189,9.695260092352996,2.589611313706306,24.25088281576655,67.31463406384728,145.03428096587606,917.8670824231893
2018-03-26 02:00:00+02:00,9.481670379638672,9.576669692993164,9.481670379638672,9.576669692993164,6600,2018-03-26 02:00:00+02:00,36.963018387612685,-0.06894700956381072,-0.01569300603529076,9.971415567398072,10.020016040802002,10.352262498529928,9.590568636266216,0.0,3.4864931157986567,67.63889328769986,140.90248095748245,939.3319564553123
2018-03-27 02:00:00+02:00,9.704999923706055,9.704999923706055,9.679169654846191,9.691670417785645,12852,2018-03-27 02:00:00+02:00,44.62976485068633,-0.07732950400136396,-0.0280203056285054,9.945957040786743,10.008332633972168,10.326550885988691,9.565363195584794,28.785912016481547,10.458507776729276,68.06738850723477,132.1000620284384,966.3083020479245
2018-03-28 02:00:00+02:00,9.532500267028809,9.53499984741211,9.483329772949219,9.524169921875,26364,2018-03-28 02:00:00+02:00,37.04073025830417,-0.09677639386257297,-0.04177152327531892,9.916457033157348,9.993532638549805,10.32951224456352,9.503401821751176,6.551684293855314,11.779198770112279,68.6380241248124,124.48361901133265,967.4401423666128
2018-03-29 02:00:00+02:00,9.663330078125,9.663330078125,9.577500343322754,9.583330154418945,23316,2018-03-29 02:00:00+02:00,36.19862343655555,-0.10047313011809855,-0.053511844643874845,9.898540019989014,9.980982646942138,10.323300612453778,9.47377942752425,23.414905177034008,19.584167162456946,70.8830333812695,108.08745152078568,978.5680983740311
2018-04-03 02:00:00+02:00,9.555830001831055,9.555830001831055,9.479169845581055,9.479169845581055,13128,2018-04-03 02:00:00+02:00,31.828636336283722,-0.11079994517800706,-0.0649694647507013,9.88829002380371,9.96584924697876,10.336300186358377,9.440279861249044,10.359483778510361,13.442024416466552,72.60217791094851,104.40046521382675,894.6544897583049
2018-04-04 02:00:00+02:00,9.567500114440918,9.588330268859863,9.425829887390137,9.588330268859863,29628,2018-04-04 02:00:00+02:00,33.98259208743403,-0.11669712810588884,-0.0753149974217388,9.871748542785644,9.950265846252442,10.34207210679347,9.401424978777818,19.83703272432037,17.870473893288235,73.74186468358214,102.33026893468653,842.0857132813893
2018-04-05 02:00:00+02:00,9.875,9.875,9.774169921875,9.791669845581055,37488,2018-04-05 02:00:00+02:00,45.735204740094844,-0.09545764091810938,-0.07934352612101292,9.871957063674927,9.93949924468994,10.342282610158394,9.40163151719146,63.486900634614244,31.22780571248165,75.05809409881583,93.33079559049597,939.8070395579458
2018-04-06 02:00:00+02:00,9.708330154418945,9.765830039978027,9.6850004196167,9.762499809265137,40704,2018-04-06 02:00:00+02:00,40.79161865567371,-0.0910247809065936,-0.08167977707812905,9.862998580932617,9.927565841674804,10.338870339130118,9.387126822735116,39.92934052958208,41.084424629505556,76.53659215090882,88.58738233193661,936.3414139966735
2018-04-09 02:00:00+02:00,9.69083023071289,9.69083023071289,9.610830307006836,9.662500381469727,34296,2018-04-09 02:00:00+02:00,39.132237270175956,-0.08791042830538665,-0.08292590732358057,9.847998571395873,9.916715850830078,10.3258131410958,9.370184001695947,39.3076151581723,47.57461877412286,77.34197939940361,71.81756112549363,968.1777270164446
2018-04-10 02:00:00+02:00,9.742500305175781,9.742500305175781,9.649999618530273,9.7283296585083,38148,2018-04-10 02:00:00+02:00,45.12423332256227,-0.0803467509164566,-0.08241007604215578,9.82787356376648,9.904649257659912,10.286539035109499,9.36920809242346,50.80222576149103,43.34639381641512,77.63851250274118,105.58754694649488,935.1454876821268
2018-04-11 02:00:00+02:00,9.670829772949219,9.670829772949219,9.587499618530273,9.658329963684082,130920,2018-04-11 02:00:00+02:00,40.73415907189704,-0.0792224677732154,-0.08177255438836771,9.801081562042237,9.889449253082276,10.228089882003264,9.37407324208121,39.304395986040795,43.13807896856803,78.0360478842978,102.7881066198423,944.135095678639
2018-04-12 02:00:00+02:00,9.7908296585083,9.7908296585083,9.669170379638672,9.669170379638672,32400,2018-04-12 02:00:00+02:00,43.370251607822105,-0.06786615856769096,-0.07899127522423237,9.784831523895264,9.879815845489501,10.185318985420297,9.38434406237023,81.2609211680103,57.122514305180694,77.67581678740457,168.22625324876734,902.8241547857151
2018-04-13 02:00:00+02:00,9.769169807434082,9.825830459594727,9.769169807434082,9.778329849243164,55020,2018-04-13 02:00:00+02:00,48.3088948087536,-0.0599232131668046,-0.07517766281274682,9.771248531341552,9.87043264389038,10.153175438977305,9.389321623705799,76.4387278683791,65.66801500747671,77.44217657957536,182.083924393377,934.7078588831828
2018-04-16 02:00:00+02:00,9.767499923706055,9.770830154418945,9.758330345153809,9.770830154418945,504,2018-04-16 02:00:00+02:00,54.39926620059272,-0.05315043227356675,-0.07077221670491081,9.755207014083862,9.861782646179199,10.106804987690376,9.403609040477347,76.06695697776381,77.92220200471773,76.81364955649391,199.52791315414268,906.2072171295941
2018-04-17 02:00:00+02:00,9.909170150756836,9.912500381469727,9.819169998168945,9.819169998168945,74568,2018-04-17 02:00:00+02:00,63.827432399918564,-0.03593709087141228,-0.0638051915382111,9.743999004364014,9.857782649993897,10.057020071681626,9.430977937046402,99.31571139951912,83.94046541522067,74.90268336349415,294.33327583232705,819.7022053149087
2018-04-18 02:00:00+02:00,9.924169540405273,9.925829887390137,9.875829696655273,9.916669845581055,32604,2018-04-18 02:00:00+02:00,58.19320061605156,-0.020844782725443878,-0.05521310977565765,9.74391598701477,9.856699447631836,10.056734821410336,9.431097152619204,99.66793060302734,91.68353299343676,72.4991617391715,320.80128206714033,791.1172617436648
2018-04-19 02:00:00+02:00,9.855830192565918,9.906669616699219,9.855830192565918,9.890000343322754,1254108,2018-04-19 02:00:00+02:00,63.10780508173144,-0.014234349302249427,-0.047017357680976014,9.735915994644165,9.862682647705078,10.026875116251702,9.444956873036627,86.00006103515625,94.99456767923424,69.4713388473255,348.5264995710443,720.7321058821759
2018-04-20 02:00:00+02:00,9.845829963684082,9.914170265197754,9.844169616699219,9.857500076293945,33480,2018-04-20 02:00:00+02:00,58.20210001877312,-0.009690759046137032,-0.03955203795400822,9.725749015808105,9.860782642364502,9.98286160515642,9.46863642645979,84.00001525878906,89.88933563232422,67.27758730814456,256.03846933118405,755.8488835255167
2018-04-23 02:00:00+02:00,9.922499656677246,9.922499656677246,9.843330383300781,9.843330383300781,4164,2018-04-23 02:00:00+02:00,66.94894258939742,9.557075564181616e-05,-0.03162251621207821,9.730457496643066,9.864282627105712,9.998688445614414,9.462226547671717,99.33395385742188,89.77801005045573,64.76878899147002,280.00298851378955,719.5967641036801
2018-04-24 02:00:00+02:00,9.881669998168945,9.958330154418945,9.881669998168945,9.916669845581055,12048,2018-04-24 02:00:00+02:00,64.14098792162491,0.004504767263432186,-0.024397059516976134,9.742999505996703,9.871516017913818,10.015046620473356,9.47095239152005,79.3274423676333,87.55380382794807,62.262080616936665,295.78996358789243,746.3751693604611
2018-04-25 02:00:00+02:00,9.764169692993164,9.784170150756836,9.706669807434082,9.741669654846191,6420,2018-04-25 02:00:00+02:00,43.98216615919965,-0.001465314144926566,-0.019810710442566222,9.75712447166443,9.873082809448242,9.999789814443426,9.514459128885433,47.64172778800753,75.4343746710209,58.76590082231019,323.9858910155738,642.9347016935036
2018-04-26 02:00:00+02:00,9.925000190734863,9.9399995803833,9.807499885559082,9.807499885559082,9096,2018-04-26 02:00:00+02:00,61.83976978645213,0.006703753678575453,-0.014507817618337887,9.76812448501587,9.878682804107665,10.020588555815593,9.515660414216146,91.0120768225818,72.66041565940753,53.35642514605879,485.89064730049427,558.8197577657274
2018-04-27 02:00:00+02:00,9.975000381469727,10.015000343322754,9.975000381469727,10.001669883728027,16380,2018-04-27 02:00:00+02:00,64.9956317637207,0.017016243642464346,-0.00820300536617744,9.790249490737915,9.883699417114258,10.033146287245675,9.547352694230156,90.64329964061596,76.43236808373508,48.252375007886904,488.5537873513109,657.3737323048895
2018-04-30 02:00:00+02:00,10.019169807434082,10.020830154418945,9.987500190734863,9.987500190734863,4260,2018-04-30 02:00:00+02:00,64.71632015145013,0.028425399461557532,-0.000877324400630446,9.80804147720337,9.888732814788819,10.063594307782495,9.552488646624244,99.6168405299529,93.75740566438355,44.07338754886411,451.0727343704337,693.8281243798937
2018-05-02 02:00:00+02:00,9.998330116271973,10.020830154418945,9.998330116271973,10.0,13632,2018-05-02 02:00:00+02:00,68.41589882139192,0.0353778350737084,0.006373707494237323,9.830166482925415,9.889916019439697,10.069911195425528,9.590421770425303,93.60175949579923,94.62063322212269,39.56505321357537,501.33337182836993,710.3059232633526
2018-05-03 02:00:00+02:00,9.838330268859863,9.94832992553711,9.828330039978027,9.94832992553711,42804,2018-05-03 02:00:00+02:00,52.556054824214776,0.02765821320905637,0.010630608637201132,9.843707990646362,9.88826602935791,10.049120967075847,9.638295014216876,41.90868220301681,78.37576074292296,37.760347119577254,345.9910311551376,874.8836123221047
2018-05-04 02:00:00+02:00,10.0649995803833,10.0649995803833,9.917499542236328,9.946669578552246,32304,2018-05-04 02:00:00+02:00,63.04148217159597,0.03937676550831881,0.016379840011424666,9.853207969665528,9.889982624053955,10.081062779170141,9.625353160160914,100.0,78.503480566272,34.58163224744923,420.24758278168133,669.7417794250171
2018-05-07 02:00:00+02:00,10.162500381469727,10.170000076293945,10.1225004196167,10.12833023071289,76140,2018-05-07 02:00:00+02:00,66.05668616371317,0.055887071065821914,0.02428128622230412,9.875916481018066,9.892766036987304,10.13178170146385,9.620051260572282,98.38135012360112,80.09667744220597,32.48059155816815,394.3321228027344,809.6580505371094
2018-05-08 02:00:00+02:00,10.180830001831055,10.194999694824219,10.144169807434082,10.1466703414917,2052,2018-05-08 02:00:00+02:00,62.27366265782861,0.06964779788681064,0.03335458855520543,9.900416469573974,9.896882629394531,10.174826323911441,9.626006615236507,97.09833590794666,98.49322867718259,32.53134042633659,304.55994393939704,863.8936205286004
2018-05-09 02:00:00+02:00,10.22249984741211,10.25,10.210000038146973,10.226670265197754,3564,2018-05-09 02:00:00+02:00,63.16145546708942,0.08295937726143876,0.0432755462964521,9.924416446685791,9.901549224853516,10.223523488965842,9.62530940440574,94.93859296535334,96.80609299896703,32.95820851851016,300.462850182704,861.2817389674881
2018-05-10 02:00:00+02:00,10.335829734802246,10.335829734802246,10.281669616699219,10.3125,51396,2018-05-10 02:00:00+02:00,70.36763360953336,0.10148383215004664,0.05491720346717101,9.957666444778443,9.905865821838379,10.284630889361138,9.630702000195749,100.0,97.34564295776666,33.13254444838372,373.01005062942943,815.8740518335327
2018-05-11 02:00:00+02:00,10.341670036315918,10.360830307006836,10.335000038146973,10.354169845581055,14736,2018-05-11 02:00:00+02:00,71.1143292484828,0.11530667604790779,0.06699509798331837,9.985208463668823,9.908415813446044,10.344229146864423,9.626187780473222,97.0710138103062,97.3365355918865,32.40993597515916,384.5655082002301,882.0642373652246
2018-05-14 02:00:00+02:00,10.354999542236328,10.365830421447754,10.333330154418945,10.365830421447754,46632,2018-05-14 02:00:00+02:00,69.46726430912113,0.12588582571597406,0.07877324352984952,10.014499950408936,9.913065795898438,10.394297184112485,9.634702716705387,98.35686796492953,98.47596059174525,32.099990689868115,394.1991945477076,911.912368339529
2018-05-15 02:00:00+02:00,10.341670036315918,10.376669883728027,10.335000038146973,10.335000038146973,41052,2018-05-15 02:00:00+02:00,71.23066508328176,0.13167641457660828,0.08935387773920127,10.043208456039428,9.919465789794922,10.431108577468583,9.655308334610273,94.77614277214587,96.7346748491272,31.625865064275448,415.75049629147173,895.7183419962623
2018-05-16 02:00:00+02:00,10.422499656677246,10.4350004196167,10.373330116271973,10.373330116271973,15996,2018-05-16 02:00:00+02:00,81.44884197060439,0.14116056172329117,0.09971521453601925,10.068874931335449,9.932699184417725,10.486244156612166,9.651505706058732,98.00784823900958,97.04695299202831,30.692008837928576,507.3290341489798,759.600760528079
2018-05-17 02:00:00+02:00,10.473329544067383,10.473329544067383,10.416669845581055,10.433329582214355,749916,2018-05-17 02:00:00+02:00,79.27022593917329,0.15103729980126346,0.1099796315890681,10.096332931518555,9.944199180603027,10.544722126093092,9.647943736944018,100.0,97.59466367038515,33.15220269129697,369.39504094730154,891.8449057352914
2018-05-18 02:00:00+02:00,10.454999923706055,10.467499732971191,10.425000190734863,10.439169883728027,6576,2018-05-18 02:00:00+02:00,76.51940338771578,0.15559207017767385,0.11910211930678925,10.126291418075562,9.95588258743286,10.586920588966308,9.665662247184816,97.15819620866114,98.38868148255689,34.293970628055895,383.3677152055597,723.3027719897539
2018-05-21 02:00:00+02:00,10.504170417785645,10.556670188903809,10.504170417785645,10.538330078125,47748,2018-05-21 02:00:00+02:00,76.6484455073454,0.16130992603816097,0.1275436806530636,10.15920844078064,9.968215999603272,10.629441229817552,9.688975651743728,92.79186089142618,96.65001903336243,34.0295280465722,472.7259095208434,673.289962396475
2018-05-22 02:00:00+02:00,10.519169807434082,10.533329963684082,10.4783296585083,10.529170036315918,4200,2018-05-22 02:00:00+02:00,78.80248249616594,0.16514797039040374,0.13506453860053164,10.189041948318481,9.978782787322999,10.671591107859857,9.706492788777105,94.85125438642434,94.93377049550388,34.13956395619112,459.8151138608505,672.5614383772976
2018-05-23 02:00:00+02:00,10.514169692993164,10.518329620361328,10.460000038146973,10.5,217188,2018-05-23 02:00:00+02:00,95.10660697168477,0.16587408751564503,0.1412264483835543,10.220666933059693,9.986166172027588,10.7012987048916,9.740035161227786,93.35068089684118,93.66459872489723,31.302118750630317,507.03838258153854,544.8709372108581
2018-05-24 02:00:00+02:00,10.504170417785645,10.5600004196167,10.494170188903809,10.553330421447754,46164,2018-05-24 02:00:00+02:00,91.23763777101982,0.16375501672808923,0.14573216205246128,10.257666969299317,9.99211618423462,10.702966919652495,9.812367018946139,87.23885672433036,91.81359733586528,30.678245283163996,481.50611311945124,640.3022445060851
2018-05-25 02:00:00+02:00,10.585000038146973,10.600830078125,10.5625,10.578330039978027,30324,2018-05-25 02:00:00+02:00,90.95443847261741,0.1666765689691907,0.14992104343580717,10.290666961669922,10.001499576568603,10.729945552075929,9.851388371263916,96.5335193372358,92.37435231946911,28.601816783056254,485.9195772718651,435.90338540929787
2018-05-28 02:00:00+02:00,10.609169960021973,10.623330116271973,10.568329811096191,10.568329811096191,4956,2018-05-28 02:00:00+02:00,91.05570962912046,0.1689941712567311,0.15373566899999197,10.322375440597535,10.012866382598878,10.757244373624994,9.887506507570075,96.57412876550502,93.44883494235705,25.54181911693512,479.87472823705656,433.9147634566995
2018-05-29 02:00:00+02:00,10.590829849243164,10.611669540405273,10.583330154418945,10.595000267028809,53328,2018-05-29 02:00:00+02:00,86.95663822832582,0.16742106824317027,0.15647274884862764,10.350958442687988,10.022916374206543,10.776973404299056,9.92494348107692,90.48755502334916,94.53173437536333,23.151555404063433,502.31047609479526,372.7174247768477
2018-05-30 02:00:00+02:00,10.566670417785645,10.600830078125,10.550829887390137,10.575830459594727,5988,2018-05-30 02:00:00+02:00,78.20931771989035,0.162353399632023,0.15764887900530672,10.379375457763672,10.03158317565918,10.781502940926762,9.977247974600582,80.46217036571771,89.17461805152395,21.03452477730059,393.2344796405663,458.0326278410428
2018-05-31 02:00:00+02:00,10.541669845581055,10.574999809265137,10.541669845581055,10.569169998168945,122340,2018-05-31 02:00:00+02:00,73.34716770238887,0.15453847516386965,0.15702679823701932,10.414542436599731,10.043899974822999,10.731428994175682,10.097655879023781,71.84128226461506,80.93033588456063,18.335430605810835,389.6269248716752,378.18618758749415
2018-06-01 02:00:00+02:00,10.604999542236328,10.618330001831055,10.532500267028809,10.532500267028809,18624,2018-06-01 02:00:00+02:00,76.13328229176636,0.15170649048281604,0.1559627366861787,10.441542434692384,10.055683364868164,10.723077655293206,10.16000721409156,93.64250370448772,81.98198544494016,16.16478006046099,427.3885141054845,355.0258454529525
2018-06-04 02:00:00+02:00,10.640000343322754,10.641670227050781,10.5841703414917,10.626669883728027,72240,2018-06-04 02:00:00+02:00,79.83371354019638,0.15055093686799736,0.15488037672254243,10.465417432785035,10.067499980926513,10.727640979616774,10.203193885953295,99.3776988005331,88.28716158987862,13.78760789756029,402.64273398736606,430.273233095161
2018-06-05 02:00:00+02:00,10.651670455932617,10.685830116271973,10.625829696655273,10.625829696655273,1944,2018-06-05 02:00:00+02:00,76.59648882031712,0.1488608575561159,0.15367647288925712,10.488959455490113,10.083966789245606,10.727035644777027,10.250883266203198,87.30880294789802,93.4430018176396,12.80599110638016,395.12053376845444,447.0793611766152
2018-06-06 02:00:00+02:00,10.651670455932617,10.651670455932617,10.651670455932617,10.651670455932617,0,2018-06-06 02:00:00+02:00,73.46596128073725,0.14584030131397263,0.15210923857420022,10.510417985916138,10.104383602142335,10.72341468365065,10.297421288181626,86.90347349177331,91.19665841340147,10.051307851993998,423.22213948989537,448.1247560925974
2018-06-07 02:00:00+02:00,10.651670455932617,10.651670455932617,10.651670455932617,10.651670455932617,0,2018-06-07 02:00:00+02:00,77.18925846038636,0.14181177090985564,0.1500497450413313,10.526210021972656,10.127783603668213,10.731395177237555,10.321024866707756,84.87373310810811,86.36200318259314,7.942813988247397,450.555066326316,461.48128984899597
2018-06-08 02:00:00+02:00,10.670000076293945,10.680000305175781,10.609999656677246,10.65999984741211,43708,2018-06-08 02:00:00+02:00,75.0627704317395,0.13850161827551233,0.14774011968816753,10.542626523971558,10.14708360671997,10.737945450953788,10.347307596989328,92.99028716216216,88.25583125401452,8.91158303111342,296.27039161752987,563.2785209847859
2018-06-11 02:00:00+02:00,10.692299842834473,10.703200340270996,10.672699928283691,10.67770004272461,112088,2018-06-11 02:00:00+02:00,75.60117781776542,0.13610872658203022,0.14541384106694005,10.559491539001465,10.170279598236084,10.744577401774892,10.374405676228038,95.51789313527885,91.12730446851636,10.169057278646559,305.56536108282296,655.2146952981963
2018-06-12 02:00:00+02:00,10.711799621582031,10.729399681091309,10.690899848937988,10.729399681091309,13699,2018-06-12 02:00:00+02:00,78.02238220674063,0.13423839519427005,0.14317875189240606,10.57799801826477,10.191248989105224,10.744460556067693,10.411535480461847,92.5179196938246,93.6753666637552,11.813239178737925,369.3382748182307,637.2402184060883
2018-06-13 02:00:00+02:00,10.743000030517578,10.76140022277832,10.739999771118164,10.758899688720703,44502,2018-06-13 02:00:00+02:00,81.94362596909608,0.13373217507399637,0.14128943652872414,10.594023036956788,10.214992389678955,10.759158603240015,10.42888747067356,91.96146971698073,93.3324275153614,13.99190022800086,289.78203333130415,757.4328692228977
2018-06-14 02:00:00+02:00,10.829999923706055,10.829999923706055,10.609999656677246,10.609999656677246,30647,2018-06-14 02:00:00+02:00,82.23681733879772,0.13875171289709343,0.140781891802398,10.61185655593872,10.240242385864258,10.797832684182703,10.425880427694738,100.0,94.8264631369351,17.234288012325948,244.0354273522009,748.3661965641913
