Date,Close,High,Low,Open,Volume,DateRef,Afficher,RSI,MACD,MACD_signal,SMA_20,SMA_50,Bollinger_sup,Bollinger_inf,Stoch_K,Stoch_D,ADX,Plus_DI,Minus_DI
,ESE.PA,ESE.PA,ESE.PA,ESE.PA,ESE.PA,,,,,,,,,,,,,,
2020-07-27 02:00:00+02:00,12.947999954223633,13.02970027923584,12.947999954223633,13.016900062561035,12797,2020-07-27 02:00:00+02:00,True,41.371230240440966,0.054235731553488264,0.09021574483567217,13.199685049057006,13.049586048126221,13.507023635692416,12.892346462421596,0.0,25.1650523784693,67.08612690951308,11.573017482112789,1091.3738259586103
2020-07-28 02:00:00+02:00,13.048800468444824,13.078800201416016,12.970000267028809,13.047699928283691,8466,2020-07-28 02:00:00+02:00,True,48.46442541358825,0.03842622876332058,0.07985784162120185,13.206850051879883,13.055386066436768,13.49112774900242,12.922572354757346,17.012752683568305,9.304004377037005,70.00736556333688,38.11321760614219,1059.5560378840466
2020-07-29 02:00:00+02:00,13.024200439453125,13.024200439453125,12.960000038146973,12.973999977111816,394095,2020-07-29 02:00:00+02:00,True,48.79891280967898,0.02363956496241748,0.06861418628944499,13.207170057296754,13.06054407119751,13.490564752884836,12.923775361708671,12.86084718509016,9.957866622886156,73.10328312657154,39.744570018582266,1069.1323453254943
2020-07-30 02:00:00+02:00,12.959099769592285,13.04170036315918,12.840200424194336,13.04170036315918,77027,2020-07-30 02:00:00+02:00,True,43.83538696348137,0.0065919593749494965,0.056209740906545895,13.195120048522949,13.066210060119628,13.499498433533006,12.890741663512891,16.978362205968267,15.617320691542245,76.51206186897188,38.48900502207182,1060.1502528367387
2020-07-31 02:00:00+02:00,12.960000038146973,13.057900428771973,12.912300109863281,12.964400291442871,618144,2020-07-31 02:00:00+02:00,True,35.47725903669662,-0.006767732518275338,0.04361424622158165,13.18737006187439,13.071302051544189,13.507807384938072,12.866932738810707,17.106917039916002,15.64870881032481,79.61572410192501,39.94392765856643,1005.8991532127361
2020-08-03 02:00:00+02:00,13.266799926757812,13.296699523925781,13.097700119018555,13.14739990234375,322077,2020-08-03 02:00:00+02:00,True,54.52700869564167,0.007316462753916397,0.0363546895280486,13.187450075149536,13.077732048034669,13.507970014396683,12.86693013590239,60.916743041492985,31.667340762459087,80.58297507744973,180.37619625548294,838.4404361215331
2020-08-04 02:00:00+02:00,13.25529956817627,13.279999732971191,13.160099983215332,13.252799987792969,20462,2020-08-04 02:00:00+02:00,True,47.43746090232283,0.017350302664326023,0.03255381215530409,13.186190032958985,13.084712047576904,13.505365066213928,12.867014999704042,59.27453674639155,45.76606560926685,80.89192578258636,191.8710810989772,757.2085847524357
2020-08-05 02:00:00+02:00,13.218400001525879,13.296899795532227,13.199999809265137,13.272700309753418,43660,2020-08-05 02:00:00+02:00,True,49.15595433648138,0.02207029382812742,0.03045710848986876,13.19182505607605,13.092236042022705,13.508989807080813,12.874660305071288,54.00542272615233,58.06556750467896,80.57392695211921,191.82868696409332,757.0406883218466
2020-08-06 02:00:00+02:00,13.265399932861328,13.289999961853027,13.208800315856934,13.241100311279297,10591,2020-08-06 02:00:00+02:00,True,49.049395459198315,0.02926606155498135,0.03021889910289128,13.201675033569336,13.097472038269043,13.514912188727894,12.888437878410777,60.7168293802268,57.99892961759023,80.76726329112526,178.35240836620346,763.0957299243736
2020-08-07 02:00:00+02:00,13.421500205993652,13.44540023803711,13.319999694824219,13.343899726867676,28353,2020-08-07 02:00:00+02:00,True,52.31523947401297,0.047022698382246375,0.033579658958762304,13.213740062713622,13.110620040893554,13.541735188681269,12.885744936745976,83.00733879237441,65.90986363291785,80.03430289343841,271.0836828972636,725.6834721175034
2020-08-10 02:00:00+02:00,13.462800025939941,13.50979995727539,13.42020034790039,13.467100143432617,42252,2020-08-10 02:00:00+02:00,True,50.360974551311514,0.06369329465707452,0.039602386098424744,13.216210079193115,13.121456050872803,13.551205346709818,12.881214811676411,92.98088946998118,78.9016858808608,77.3641899183835,282.8838963846969,664.8072503413432
2020-08-11 02:00:00+02:00,13.529999732971191,13.593999862670898,13.528400421142578,13.563699722290039,40652,2020-08-11 02:00:00+02:00,True,58.585200990316544,0.08138911401269944,0.04795973168127969,13.236515045166016,13.133880043029786,13.596266634476812,12.876763455855219,91.50966073561264,89.16596299932274,73.25029367049697,292.74483227701904,625.9061143572528
2020-08-12 02:00:00+02:00,13.546699523925781,13.547900199890137,13.488900184631348,13.513500213623047,8792,2020-08-12 02:00:00+02:00,True,57.90173827150131,0.09565802573199989,0.05749939049142373,13.247530031204224,13.143082027435304,13.631541892685068,12.863518169723381,93.72507641545718,92.738542207017,69.05176308729641,301.32989326496414,628.0836636728133
2020-08-13 02:00:00+02:00,13.521599769592285,13.521599769592285,13.462300300598145,13.500499725341797,7699,2020-08-13 02:00:00+02:00,True,73.53289412320092,0.10374499296431416,0.06674851098600182,13.261560010910035,13.153874015808105,13.664599527641474,12.858520494178595,90.39531082366754,91.87668265824578,63.8563549613685,335.90568137474526,521.8561662643986
2020-08-14 02:00:00+02:00,13.500300407409668,13.537300109863281,13.449999809265137,13.524200439453125,21174,2020-08-14 02:00:00+02:00,True,79.97397658306532,0.10719956241136686,0.07483872127107483,13.272035026550293,13.15629602432251,13.688926157762685,12.855143895337902,87.56971012732537,90.56336578881671,57.740474649334075,350.5918517493316,448.74308899265014
2020-08-17 02:00:00+02:00,13.483699798583984,13.500499725341797,13.458100318908691,13.474900245666504,5779,2020-08-17 02:00:00+02:00,True,75.97654492157906,0.10736022138907408,0.08134302129467469,13.278450012207031,13.15787202835083,13.704588295780306,12.852311728633756,85.36745207586891,87.77749100895393,52.412827183605536,328.9539529826338,477.9835767770095
2020-08-18 02:00:00+02:00,13.432600021362305,13.479999542236328,13.378600120544434,13.443699836730957,9840,2020-08-18 02:00:00+02:00,True,73.6451880072884,0.1021862799962161,0.08551167303498297,13.27743501663208,13.15989402770996,13.701917257445427,12.852952775818732,78.5884901115362,83.84188410491015,47.477689996886895,325.9089111913905,528.8180336126261
2020-08-19 02:00:00+02:00,13.513299942016602,13.513299942016602,13.4399995803833,13.440299987792969,16932,2020-08-19 02:00:00+02:00,True,81.51733309325127,0.10340570670646976,0.08909047976928033,13.287704992294312,13.164880027770996,13.725035228669011,12.850374755919614,88.16195541777302,84.03929920172605,42.218077134756065,349.9149251422663,517.9161951592813
2020-08-20 02:00:00+02:00,13.477299690246582,13.489500045776367,13.412699699401855,13.424099922180176,7656,2020-08-20 02:00:00+02:00,True,78.28941329617237,0.10031087043562259,0.09133455790254878,13.29428997039795,13.179092025756836,13.739191215105595,12.849388725690304,76.48594948578807,81.07879833836576,36.738063975191245,359.78716585469687,493.20552282962507
2020-08-21 02:00:00+02:00,13.600099563598633,13.640000343322754,13.510000228881836,13.510000228881836,11606,2020-08-21 02:00:00+02:00,True,72.81939580084986,0.1065389986340044,0.09437544604883992,13.321794939041137,13.196990013122559,13.771101504919327,12.872488373162946,91.6856116308832,85.44450551148141,34.06717554910882,316.8485092532004,553.5976913139042
2020-08-24 02:00:00+02:00,13.718099594116211,13.718099594116211,13.675999641418457,13.687299728393555,154981,2020-08-24 02:00:00+02:00,True,77.65300924158382,0.11961757445882171,0.09942387173083628,13.360299921035766,13.218962001800538,13.806711312458587,12.913888529612946,100.0,89.39052037222375,32.300920432015225,317.2726680120669,656.544041698
2020-08-25 02:00:00+02:00,13.752099990844727,13.830100059509277,13.699999809265137,13.830100059509277,50700,2020-08-25 02:00:00+02:00,True,82.00025846087692,0.13121344101833365,0.10578178558833576,13.395464897155762,13.232178001403808,13.84929972548912,12.941630068822404,87.44566218456438,93.04375793848253,29.340913631982513,417.9868483090214,603.0721425541387
2020-08-26 02:00:00+02:00,13.846699714660645,13.857799530029297,13.800000190734863,13.800000190734863,6245,2020-08-26 02:00:00+02:00,True,82.97222062945801,0.1463496285016319,0.113895354170995,13.436589860916138,13.246341991424561,13.897775758879057,12.97540396295322,97.93606939942262,95.127243861329,26.66279722902039,411.0525037842194,679.5244024033022
2020-08-27 02:00:00+02:00,14.018799781799316,14.057700157165527,13.869999885559082,13.915599822998047,942811,2020-08-27 02:00:00+02:00,True,83.27577632887612,0.17026944309930414,0.12517017195665683,13.489574861526489,13.265021991729736,13.963108599144794,13.016041123908183,94.27177539854624,93.21783566084441,24.832012863604852,443.92014886385056,665.5534767577332
2020-08-28 02:00:00+02:00,13.895099639892578,13.955499649047852,13.86400032043457,13.955499649047852,13512,2020-08-28 02:00:00+02:00,True,72.0583669667805,0.1772018284798591,0.13557650326129728,13.53632984161377,13.278923988342285,13.972917746116359,13.09974193711118,76.05647054858389,89.4214384488509,22.891112641979902,425.5199286532328,554.1258717516396
2020-08-31 02:00:00+02:00,13.860099792480469,14.10509967803955,13.847000122070312,14.0,11418,2020-08-31 02:00:00+02:00,True,67.41586036518791,0.177821779870726,0.14402555858318303,13.565994834899902,13.295997982025147,14.006084087031658,13.125905582768146,66.27666417254099,78.8683033732237,21.0092657770541,516.961659447296,423.648380648683
2020-09-01 02:00:00+02:00,13.907099723815918,13.933699607849121,13.828700065612793,13.873900413513184,19816,2020-09-01 02:00:00+02:00,True,68.42537398574558,0.18003032001430874,0.15122651086940817,13.598584842681884,13.311619968414307,14.038334038206674,13.158835647157094,72.7460323711259,71.69305569741692,19.355159067221518,503.3411681934903,395.4864432156539
2020-09-02 02:00:00+02:00,14.190799713134766,14.239800453186035,14.100000381469727,14.100000381469727,5975,2020-09-02 02:00:00+02:00,True,77.05806184924603,0.20234036833441138,0.1614492823624088,13.647204828262328,13.339663963317872,14.123473619126036,13.17093603739862,94.31018101201062,77.7776258518925,20.189695039384187,655.5630371054053,327.56961746856865
2020-09-03 02:00:00+02:00,13.918399810791016,14.399999618530273,13.84220027923584,14.361100196838379,66233,2020-09-03 02:00:00+02:00,True,64.05186776386937,0.19578397103830092,0.16831622009758723,13.679854822158813,13.361831951141358,14.134978429159434,13.224731215158192,52.84902639085354,73.30174659133003,20.154983396561427,521.5011159159642,411.4739686676799
2020-09-04 02:00:00+02:00,13.567099571228027,13.949999809265137,13.449999809265137,13.762900352478027,50461,2020-09-04 02:00:00+02:00,True,52.28818504127582,0.16039208543047323,0.16673139316416444,13.687134790420533,13.378245944976806,14.129332601359138,13.244936979481928,18.455016969883708,55.20474145758262,19.5068660494153,439.8396607590822,531.054191674121
2020-09-07 02:00:00+02:00,13.76140022277832,13.76729965209961,13.619000434875488,13.628499984741211,221261,2020-09-07 02:00:00+02:00,True,58.363859370951765,0.14633533716703795,0.16265218196473916,13.702064800262452,13.398345947265625,14.132374592708457,13.271755007816447,35.318601432105396,35.54088159761421,18.755965869223132,425.97708640370826,555.8427963829022
2020-09-08 02:00:00+02:00,13.481399536132812,13.795700073242188,13.451800346374512,13.784500122070312,33891,2020-09-08 02:00:00+02:00,True,49.26323663121392,0.11131833902690502,0.15238541337717232,13.699634790420532,13.409863929748536,14.134559981921615,13.264709598919449,6.958355348758137,20.24399125024908,18.613120700187782,391.80129524837224,556.3985374240034
2020-09-09 02:00:00+02:00,13.621399879455566,13.621399879455566,13.435999870300293,13.436599731445312,28897,2020-09-09 02:00:00+02:00,True,53.17554923761598,0.09378290246961818,0.1406649111956615,13.70336980819702,13.421935920715333,14.134027109701488,13.272712506692553,19.23237111790643,20.503109299589987,18.705104952346144,381.92886858907235,537.5949345925063
2020-09-10 02:00:00+02:00,13.566399574279785,13.638999938964844,13.519399642944336,13.621500015258789,39382,2020-09-10 02:00:00+02:00,True,49.234474699775525,0.0745880728170416,0.1274495435199375,13.705609798431396,13.42926191329956,14.132737851652651,13.278481745210142,13.526943779697218,13.239223415453928,18.78892282298144,323.4635872437303,579.7134239826069
2020-09-11 02:00:00+02:00,13.410900115966797,13.499799728393555,13.366600036621094,13.467900276184082,29050,2020-09-11 02:00:00+02:00,True,43.1385855673476,0.046294866895417286,0.11121860819503347,13.701139783859253,13.435179920196534,14.139049773666558,13.263229794051947,4.286829617625725,12.348714838409789,18.295268594036404,315.6908503704766,560.3544069460444
2020-09-14 02:00:00+02:00,13.551600456237793,13.56820011138916,13.440199851989746,13.520600318908691,14381,2020-09-14 02:00:00+02:00,True,45.72550642945934,0.034824207156271214,0.09593972798728102,13.704534816741944,13.440907936096192,14.136357354467167,13.272712279016721,17.902118682389595,11.90529735990418,19.665788538343868,267.4912040849622,585.9418778941612
2020-09-15 02:00:00+02:00,13.653599739074707,13.65999984741211,13.516900062561035,13.516900062561035,10147,2020-09-15 02:00:00+02:00,True,45.896206950505594,0.033577060895710886,0.08346719456896701,13.715584802627564,13.448369922637939,14.129027257059732,13.302142348195396,27.772384223669665,16.653777507894997,19.92563590976452,301.65831132460903,539.2630142906867
2020-09-16 02:00:00+02:00,13.684499740600586,13.684499740600586,13.638899803161621,13.644599914550781,167865,2020-09-16 02:00:00+02:00,True,42.441784497743996,0.034682264820176556,0.07371020861920892,13.724144792556762,13.45994592666626,14.126904038273715,13.32138554683981,30.76251525012043,25.479006052059898,21.741807114272778,232.0410859993435,617.9704188426505
2020-09-17 02:00:00+02:00,13.477499961853027,13.535599708557129,13.335700035095215,13.418399810791016,16124,2020-09-17 02:00:00+02:00,True,40.90117787965039,0.018640122982615637,0.06269619149189026,13.724154806137085,13.468127918243407,14.126888220254775,13.321421392019394,13.323309429488736,23.952736301092944,24.550475863007733,219.1694278687483,702.6626159643519
2020-09-18 02:00:00+02:00,13.316200256347656,13.486100196838379,13.316200256347656,13.429200172424316,33032,2020-09-18 02:00:00+02:00,True,38.76751481462224,-0.007008142690919428,0.04875532465532832,13.709959840774536,13.470847930908203,14.149440331733068,13.270479349816004,0.0,14.695274893203056,28.36849136299015,163.40413556498044,728.8496737767291
2020-09-21 02:00:00+02:00,13.048299789428711,13.233099937438965,13.048299789428711,13.233099937438965,90794,2020-09-21 02:00:00+02:00,True,33.74716957022227,-0.04839405027835042,0.02932544966859258,13.676469850540162,13.463545932769776,14.206162097480627,13.146777603599697,0.0,4.441103143162912,32.30759182650571,155.95209521365967,793.4382286218204
2020-09-22 02:00:00+02:00,13.266799926757812,13.32289981842041,13.220000267028809,13.225899696350098,21696,2020-09-22 02:00:00+02:00,True,32.070798661126034,-0.06283719711657199,0.010892920311559667,13.652204847335815,13.466403923034669,14.210974102781009,13.093435591890621,16.1648416774849,5.388280559161633,36.49424386298678,36.5746528107605,874.9658985124531
2020-09-23 02:00:00+02:00,13.378600120544434,13.487500190734863,13.378600120544434,13.43179988861084,58935,2020-09-23 02:00:00+02:00,True,38.82958085642755,-0.06451842550978881,-0.004189348852710028,13.628799867630004,13.467447929382324,14.192459911787354,13.065139823472654,36.630844388319,17.598562021934633,41.1257776512129,112.99426378426931,854.1997336628325
2020-09-24 02:00:00+02:00,13.1983003616333,13.229999542236328,13.093500137329102,13.138199806213379,94038,2020-09-24 02:00:00+02:00,True,41.78694487958869,-0.07948326128074967,-0.01924813133831796,13.587774896621704,13.466593933105468,14.151354432359987,13.024195360883422,20.06964346323749,24.28844317634713,45.842992130022914,121.19253893631125,865.5528713104642
2020-09-25 02:00:00+02:00,13.329000473022461,13.330699920654297,13.149999618530273,13.218899726867676,94108,2020-09-25 02:00:00+02:00,True,40.08985064526874,-0.07987583584768565,-0.0313736722401915,13.559469938278198,13.467357940673828,14.11486383043899,13.004076046117406,37.55694099573054,31.419142949095676,49.514722673021915,169.90915072293723,790.878188070644
2020-09-28 02:00:00+02:00,13.622400283813477,13.626399993896484,13.526200294494629,13.535499572753906,581541,2020-09-28 02:00:00+02:00,True,53.211862580508374,-0.055868029466967783,-0.036272543685546756,13.547584962844848,13.472697944641114,14.085798997693962,13.009370927995734,90.23900321389169,49.28852922428658,53.128273578035206,172.6374255698286,904.6172146147743
2020-09-29 02:00:00+02:00,13.485099792480469,13.623700141906738,13.48009967803955,13.623700141906738,24943,2020-09-29 02:00:00+02:00,True,46.89139039487243,-0.047374567600183326,-0.03849294846847407,13.526484966278076,13.473341941833496,14.0377686934163,13.015201239139852,68.65766057466303,65.48453492809509,56.80324701216318,175.16577612295885,932.7286256979805
2020-09-30 02:00:00+02:00,13.625800132751465,13.649999618530273,13.399999618530273,13.413100242614746,38569,2020-09-30 02:00:00+02:00,True,51.303787569243966,-0.028956306029375156,-0.036585619980654294,13.498234987258911,13.479699935913086,13.907159296013987,13.089310678503836,90.773402647863,83.2233554788059,59.65755414045319,167.51237827431117,890.4276915457066
2020-10-01 02:00:00+02:00,13.658100128173828,13.70989990234375,13.609999656677246,13.68220043182373,274276,2020-10-01 02:00:00+02:00,True,55.73603036461616,-0.011619419909957074,-0.03159237996651485,13.485220003128052,13.485949935913085,13.852262598387089,13.118177407869016,92.1705312380178,83.86719815351461,62.59951643873886,173.31365549837125,949.0263405938329
