Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,SMA_20,SMA_50,Bollinger_sup,Bollinger_inf,Stoch_K,Stoch_D,ADX,Plus_DI,Minus_DI
,ESE.PA,ESE.PA,ESE.PA,ESE.PA,ESE.PA,,,,,,,,,,,,
2020-09-03 02:00:00+02:00,13.918399810791016,14.399999618530273,13.84220027923584,14.361100196838379,66233,64.05186776386937,0.1936974374000311,0.16525223357009086,13.679854822158813,13.361831951141358,14.134978429158926,13.2247312151587,52.84902639085354,73.30174659133003,20.154983396561427,521.5011159159642,411.4739686676799
2020-09-04 02:00:00+02:00,13.567099571228027,13.949999809265137,13.449999809265137,13.762900352478027,50461,52.28818504127582,0.1584599457858662,0.16389377601324595,13.687134790420533,13.378245944976806,14.129332601358616,13.24493697948245,18.455016969883708,55.20474145758262,19.5068660494153,439.8396607590822,531.054191674121
2020-09-07 02:00:00+02:00,13.76140022277832,13.76729965209961,13.619000434875488,13.628499984741211,221261,58.363859370951765,0.14454618016298681,0.16002425684319413,13.702064800262452,13.398345947265625,14.132374592707919,13.271755007816985,35.318601432105396,35.54088159761421,18.755965869223132,425.97708640370826,555.8427963829022
2020-09-08 02:00:00+02:00,13.481399536132812,13.795700073242188,13.451800346374512,13.784500122070312,33891,49.26323663121392,0.10966159471279369,0.14995172441711405,13.699634790420532,13.409863929748536,14.134559981921083,13.264709598919982,6.958355348758137,20.24399125024908,18.613120700187782,391.80129524837224,556.3985374240034
2020-09-09 02:00:00+02:00,13.621399879455566,13.621399879455566,13.435999870300293,13.436599731445312,28897,53.17554923761598,0.09224878056858543,0.1384111356474083,13.70336980819702,13.421935920715333,14.13402710970095,13.272712506693091,19.23237111790643,20.503109299589987,18.705104952346144,381.92886858907235,537.5949345925063
2020-09-10 02:00:00+02:00,13.566399574279785,13.638999938964844,13.519399642944336,13.621500015258789,39382,49.234474699775525,0.07316750547783712,0.1253624096134941,13.705609798431396,13.42926191329956,14.132737851652108,13.278481745210685,13.526943779697218,13.239223415453928,18.78892282298144,323.4635872437303,579.7134239826069
2020-09-11 02:00:00+02:00,13.410900115966797,13.499799728393555,13.366600036621094,13.467900276184082,29050,43.1385855673476,0.044979455607093044,0.10928581881221389,13.701139783859253,13.435179920196534,14.139049773666029,13.263229794052476,4.286829617625725,12.348714838409789,18.295268594036404,315.6908503704766,560.3544069460444
2020-09-14 02:00:00+02:00,13.551600456237793,13.56820011138916,13.440199851989746,13.520600318908691,14381,45.72550642945934,0.03360617352932671,0.09414988975563646,13.704534816741944,13.440907936096192,14.136357354466629,13.27271227901726,17.902118682389595,11.90529735990418,19.665788538343868,267.4912040849622,585.9418778941612
2020-09-15 02:00:00+02:00,13.653599739074707,13.65999984741211,13.516900062561035,13.516900062561035,10147,45.896206950505594,0.032449201033402986,0.08180975201118977,13.715584802627564,13.448369922637939,14.129027257059171,13.302142348195957,27.772384223669665,16.653777507894997,19.92563590976452,301.65831132460903,539.2630142906867
2020-09-16 02:00:00+02:00,13.684499740600586,13.684499740600586,13.638899803161621,13.644599914550781,167865,42.441784497743996,0.03363790702261227,0.07217538301347427,13.724144792556762,13.45994592666626,14.126904038273137,13.321385546840387,30.76251525012043,25.479006052059898,21.741807114272778,232.0410859993435,617.9704188426505
2020-09-17 02:00:00+02:00,13.477499961853027,13.535599708557129,13.335700035095215,13.418399810791016,16124,40.90117787965039,0.01767308854400973,0.06127492411958137,13.724154806137085,13.468127918243407,14.126888220254198,13.321421392019971,13.323309429488736,23.952736301092944,24.550475863007733,219.1694278687483,702.6626159643519
2020-09-18 02:00:00+02:00,13.316200256347656,13.486100196838379,13.316200256347656,13.429200172424316,33032,38.76751481462224,-0.007903575814802721,0.04743922413270455,13.709959840774536,13.470847930908203,14.149440331732539,13.270479349816533,0.0,14.695274893203056,28.36849136299015,163.40413556498044,728.8496737767291
2020-09-21 02:00:00+02:00,13.048299789428711,13.233099937438965,13.048299789428711,13.233099937438965,90794,33.74716957022227,-0.04922318113999857,0.02810674307816393,13.676469850540162,13.463545932769776,14.20616209748019,13.146777603600134,0.0,4.441103143162912,32.30759182650571,155.95209521365967,793.4382286218204
2020-09-22 02:00:00+02:00,13.266799926757812,13.32289981842041,13.220000267028809,13.225899696350098,21696,32.070798661126034,-0.06360493297662195,0.009764407867206754,13.652204847335815,13.466403923034669,14.210974102780595,13.093435591891035,16.1648416774849,5.388280559161633,36.49424386298678,36.5746528107605,874.9658985124531
2020-09-23 02:00:00+02:00,13.378600120544434,13.487500190734863,13.378600120544434,13.43179988861084,58935,38.82958085642755,-0.06522931074625049,-0.005234335855484695,13.628799867630004,13.467447929382324,14.192459911786946,13.065139823473062,36.630844388319,17.598562021934633,41.1257776512129,112.99426378426931,854.1997336628325
2020-09-24 02:00:00+02:00,13.1983003616333,13.229999542236328,13.093500137329102,13.138199806213379,94038,41.78694487958869,-0.08014150417409738,-0.020215769519207234,13.587774896621704,13.466593933105468,14.15135443235958,13.024195360883828,20.06964346323749,24.28844317634713,45.842992130022914,121.19253893631125,865.5528713104642
2020-09-25 02:00:00+02:00,13.329000473022461,13.330699920654297,13.149999618530273,13.218899726867676,94108,40.08985064526874,-0.08048533339650454,-0.0322696822946667,13.559469938278198,13.467357940673828,14.11486383043858,13.004076046117817,37.55694099573054,31.419142949095676,49.514722673021915,169.90915072293723,790.878188070644
2020-09-28 02:00:00+02:00,13.622400283813477,13.626399993896484,13.526200294494629,13.535499572753906,581541,53.211862580508374,-0.05643239037777903,-0.03710222391128917,13.547584962844848,13.472697944641114,14.085798997693537,13.009370927996159,90.23900321389169,49.28852922428658,53.128273578035206,172.6374255698286,904.6172146147743
2020-09-29 02:00:00+02:00,13.485099792480469,13.623700141906738,13.48009967803955,13.623700141906738,24943,46.89139039487243,-0.0478971335847973,-0.0392612058459908,13.526484966278076,13.473341941833496,14.037768693415856,13.015201239140296,68.65766057466303,65.48453492809509,56.80324701216318,175.16577612295885,932.7286256979805
2020-09-30 02:00:00+02:00,13.625800132751465,13.649999618530273,13.399999618530273,13.413100242614746,38569,51.303787569243966,-0.029440171533524406,-0.037296998983497524,13.498234987258911,13.479699935913086,13.907159296013432,13.08931067850439,90.773402647863,83.2233554788059,59.65755414045319,167.51237827431117,890.4276915457066
2020-10-01 02:00:00+02:00,13.658100128173828,13.70989990234375,13.609999656677246,13.68220043182373,274276,55.73603036461616,-0.012067450388052237,-0.03225108926440847,13.485220003128052,13.485949935913085,13.852262598386472,13.118177407869632,92.1705312380178,83.86719815351461,62.59951643873886,173.31365549837125,949.0263405938329
2020-10-02 02:00:00+02:00,13.563199996948242,13.60219955444336,13.436100006103516,13.480899810791016,61869,50.27500093829968,-0.005889204113861624,-0.026978712234299103,13.485025024414062,13.496213932037353,13.851888579264077,13.118161469564047,77.82649934124987,86.92347774237687,64.96276217119245,169.51159651887787,975.8183333839926
2020-10-05 02:00:00+02:00,13.656599998474121,13.66919994354248,13.583999633789062,13.63539981842041,14157,50.07142111213524,0.0064691280359454595,-0.020289144180250192,13.479785013198853,13.510385932922363,13.832758156509628,13.126811869888078,91.94378857724385,87.31360638550383,68.55228486236395,127.53963762876334,1059.3504065935217
2020-10-06 02:00:00+02:00,13.70110034942627,13.721199989318848,13.660699844360352,13.69379997253418,62066,50.392634787618114,0.01962774528868927,-0.012305766286462301,13.490770053863525,13.523431930541992,13.857366673859955,13.124173433867094,97.01298351585275,88.92775714478216,70.8882897914192,126.71292532145667,1030.8477358864413
2020-10-07 02:00:00+02:00,13.727999687194824,13.727999687194824,13.619999885559082,13.627799987792969,4982,56.47654008547016,0.03185934135954227,-0.003472744757261388,13.496100044250488,13.537507915496827,13.873630164390557,13.11856992411042,100.0,96.31892403103221,72.53103854968779,138.05415637218238,986.5154248889613
2020-10-08 02:00:00+02:00,13.84529972076416,13.912199974060059,13.822400093078613,13.861700057983398,31467,63.99807236697692,0.050436698892271536,0.007309143972645198,13.510045051574707,13.555231914520263,13.917894826738655,13.10219527641076,92.25602048870417,96.4230013348523,73.53037570126743,137.32423393516063,1075.9719119843023
2020-10-09 02:00:00+02:00,13.915499687194824,13.946900367736816,13.889699935913086,13.928299903869629,25654,75.62343573972286,0.07001682876688697,0.019850680931493555,13.535275030136109,13.574341907501221,13.978220801476853,13.092329258795365,96.32052120175895,96.19218056348772,74.1088039973253,146.32083846944838,1035.825806521905
2020-10-12 02:00:00+02:00,14.178500175476074,14.178500175476074,13.993900299072266,13.995599746704102,25449,76.24804852989709,0.1055395697136845,0.03698845868793174,13.566620016098023,13.592575912475587,14.094929424607297,13.038310607588748,100.0,96.19218056348772,71.46021177215074,275.3127330589717,945.4484998173269
2020-10-13 02:00:00+02:00,14.239700317382812,14.249799728393555,14.164799690246582,14.187399864196777,83250,75.535250183116,0.13705010947124485,0.05700078884459436,13.595925045013427,13.612263927459717,14.203607852369391,12.988242237657463,99.12657488692484,98.4823653628946,70.98074923646836,194.56313126881543,1099.1670562033653
2020-10-14 02:00:00+02:00,14.152700424194336,14.279000282287598,14.149999618530273,14.234700202941895,1004746,79.95980057155757,0.15323586726659322,0.07624780452899414,13.619335079193116,13.630949935913087,14.275522652720996,12.963147505665235,88.81312809215412,95.97990099302632,70.09198731565449,226.44316150147,997.3502818349782
